22,2.6,1054.3,-200,13.781,1109.5,174,764.5,130,1669.5,1167,24.95,28.725,0.89438
23,2.3,1012.8,-200,11.667,1038,164,792.75,121,1597.8,1162,24.25,31.025,0.92676
0,1.2,869.75,-200,6.2317,822.5,76,975,79,1397.8,847.75,24,31.225,0.91898
1,1,857.25,-200,5.1112,769,52,1005.8,69,1389.5,758.75,22.425,34.95,0.93617
2,0.9,834.75,-200,4.5246,739,47,1035.5,61,1381.5,694,21.225,37.55,0.93555
3,1.1,844.25,-200,4.9024,758.5,-200,1005,-200,1408.8,848,19.475,42.25,0.94613
4,-200,763,-200,2.5406,622.25,37,1128.5,58,1321.3,688.5,21.2,39.4,0.98015
5,0.4,768.5,-200,2.3036,606,41,1170.5,58,1313.8,609.5,19.5,42.425,0.9515
6,0.9,890.75,-200,5.5449,790.25,74,959.75,70,1465.5,816.25,18.625,45.75,0.97232
7,1.8,1037,-200,10.407,992.75,168,778.75,104,1679.5,1157.5,19.725,44.15,1.0039
8,2.2,1089.8,-200,12.44,1064.8,176,728.25,109,1772.8,1227.8,21.95,39.35,1.0243
9,2.4,1117.3,-200,14.035,1117.8,184,715.75,129,1791.3,1322.8,24.5,34.325,1.0407
10,2.3,1109.3,-200,12.698,1073.5,187,761,144,1733.8,1274.3,29.975,25.6,1.0674
11,1.6,961,-200,8.9787,938.5,118,911.5,101,1507.5,846.25,34.525,18.875,1.0168
12,1.4,985,-200,8.4873,919,89,917.75,90,1539.8,736.5,36.325,17.5,1.0411
13,1.4,959.5,-200,8.2399,909,70,910.25,86,1522.8,675.25,37.675,15.975,1.0231
14,1,927.25,-200,5.8814,806.25,51,1012.8,69,1446.3,558.5,38.325,15.775,1.0465
15,1,957.5,-200,5.6387,794.75,52,1001.8,65,1481.3,604,38.35,17.475,1.1609
16,1.2,1018.8,-200,6.6691,842.25,70,935.25,73,1565,728.75,37.25,20.475,1.2813
17,1.3,1010,-200,6.0852,815.75,80,955,73,1567.3,740.75,33.975,26.375,1.3781
18,1.5,1030.3,-200,6.7029,843.75,90,916.5,78,1598.5,746.5,32.3,30.375,1.445
19,1.9,1099.5,-200,9.1708,946,111,827,98,1726,932,30.5,33.9,1.4564
20,1.8,1079,-200,8.246,909.25,107,860.5,99,1685.8,928.25,29.225,37.8,1.5098
21,1.4,1035.8,-200,7.0385,858.5,73,899.5,83,1645,859.75,28.375,39.125,1.4881
22,1.7,1085,-200,9.508,959,75,826.75,88,1746.5,963.25,27.675,40.6,1.4828
23,2.7,1214.3,-200,15.069,1150.8,144,682.5,117,1938,1308.8,27.175,42.475,1.5069
0,2.1,1127,-200,11.746,1040.8,120,728,97,1829.8,1266,26.5,44.8,1.528
1,1.4,1038,-200,9.2805,950.25,71,775.75,75,1749.5,1181,25.5,47.625,1.5318
2,1,947.5,-200,6.3798,829.25,40,873,53,1637.5,936.5,25.15,47.85,1.5076
3,1,953,-200,6.7085,844,-200,848,-200,1684.8,995.25,23.175,53.7,1.5046
4,0.8,868.75,-200,4.229,723.25,34,975.25,45,1521.8,788.75,23.2,52.275,1.4668
5,0.5,808.75,-200,2.6268,628,27,1127.3,42,1490,681.75,24,50.325,1.4811
6,0.6,832.5,-200,2.8185,640.5,30,1087.8,44,1495.8,717,23.5,51.225,1.4634
7,0.6,856.75,-200,3.1411,660.75,40,1083.3,50,1510.5,696,23.525,50.75,1.452
8,1,966,-200,6.1718,819.75,56,912.75,60,1634,806.75,24.675,47.65,1.4597
9,1.6,1062.5,-200,7.8686,893.75,104,822.5,100,1688,1025.3,27.2,41.125,1.4611
10,1.9,1110,-200,10.505,996.33,121,781.67,111,1770.7,1090,30.967,32.4,1.4294
11,1.7,1055.3,-200,9.0425,941,100,844.25,110,1647.5,931.5,35.2,24.775,1.3854
12,1.1,939.25,-200,6.3413,827.5,59,991.25,74,1486.3,639,37.85,18.525,1.1977
13,0.8,816.25,-200,3.5211,683.5,42,1194.8,56,1285,466.75,39,15.15,1.0424
14,0.7,840.75,-200,4.0276,712.25,38,1174.5,50,1338.8,476.25,41.25,12.8,0.99335
15,0.7,841.75,-200,4.2013,721.75,40,1163,54,1293.5,489.75,41.775,11.875,0.94758
16,1.2,990,-200,6.884,851.75,70,967,90,1487.8,668.75,42.2,14.225,1.1609
17,1.6,1042,-200,7.8625,893.5,95,915.75,109,1536.8,800.25,41.375,15.475,1.2089
18,1.6,1089.3,-200,7.8565,893.25,90,879.25,110,1608.8,790.75,38.85,21.4,1.4605
19,1.7,1101.8,-200,10.333,990,90,799,103,1685.3,849,34.325,26.025,1.3865
20,2,1095,-200,10.496,996,111,799,120,1695.3,934,32.65,27.7,1.3439
21,2.3,1116,-200,12.728,1074.5,135,760.75,134,1784,1080.5,30.475,30.375,1.3031
22,2.4,1105,-200,11.896,1046,146,776.5,137,1750.8,1102.3,29.025,33.625,1.3277
23,1.7,1017.8,-200,9.274,950,100,830,99,1635.5,914,28.225,36.55,1.3781
0,1.2,990.75,-200,7.9168,895.75,69,857.25,78,1615.5,926,27.2,38.9,1.3821
1,1,922.5,-200,5.0312,765,47,952,63,1507.8,786,26.65,39.975,1.3754
2,0.6,873.75,-200,3.4487,679.25,26,1049,41,1443.5,618.75,25.95,41.175,1.3598
3,0.5,846,-200,3.1615,662,-200,1067.5,-200,1463.5,632.5,22.75,50.075,1.3677
4,0.4,837.75,-200,2.6913,632.25,24,1079,39,1438,634,24,46.55,1.37
5,0.5,827,-200,3.0641,656,55,1074.5,60,1446.8,722.25,24.05,46.375,1.3689
6,0.7,900.5,-200,4.9865,762.75,47,983.5,54,1551.5,716.5,23.7,47.05,1.3602
7,3.2,1290.8,-200,20.717,1316.3,209,602.5,119,2172,1444.8,23.65,47.3,1.3634
8,5.6,1441,-200,32.38,1605.8,348,503,159,2567.8,1786,25.525,43.125,1.3891
9,4.6,1362.5,-200,24.241,1409.8,337,564.75,182,2198.5,1791,28.525,36.825,1.4128
10,3.3,1218.3,-200,16.611,1198.3,280,671.25,183,1907.3,1413.3,32.625,28,1.3566
11,2.1,1132,-200,13.227,1091.3,169,751.25,144,1794.5,1091.8,36.3,23.4,1.3902
12,1.9,1102.8,-200,12.287,1059.5,126,770,118,1748,940.25,37.525,21.525,1.3673
13,1.9,1080.8,-200,12.105,1053.3,108,770.25,106,1773.3,882.5,39.55,18.975,1.3447
14,1.6,1078.8,-200,11.096,1017.8,93,793,97,1739,850.25,40.05,19.25,1.4013
15,2,1166.8,-200,13.092,1086.8,112,741,129,1820,928.25,40.425,20,1.4854
16,1.8,1147.8,-200,11.631,1036.8,110,771.5,130,1719.8,834.5,39.875,20.1,1.4495
17,2.9,1220.5,-200,17.661,1229.5,188,669.75,163,1904.5,1156.8,39.125,19.55,1.3542
18,3.4,1255.3,-200,19.53,1283.3,203,640.25,160,2022.5,1232,37,21.875,1.3503
19,3.1,1244.5,-200,19.655,1286.8,167,634.75,140,2066.8,1288.3,33.875,26.75,1.3899
20,2.5,1162,-200,15.061,1150.5,116,686.75,115,1912.3,1143.3,31.875,30.575,1.4201
21,1.8,1078.5,-200,11.145,1019.5,89,753.75,92,1760,1014.3,29.675,33.85,1.3874
22,1.8,1090.5,-200,11.667,1038,103,744,99,1785.8,1088.3,28.6,36.75,1.416
23,2,1085,-200,11.688,1038.8,100,744.75,96,1789.8,1091.5,27.75,38.675,1.4187
0,1.5,1050,-200,9.6785,965.5,86,779.75,80,1748,1089.8,27.75,40.05,1.4691
1,0.8,941,-200,6.0366,813.5,52,873,65,1592.3,978.75,27.525,41.325,1.4962
2,0.4,890.75,-200,3.8971,705,27,980.25,46,1534,806.25,27.325,41.65,1.4906
3,0.3,842,-200,2.563,623.75,-200,1079.5,-200,1479.5,712,26,44.25,1.4657
4,-200,849.5,-200,2.7913,638.75,35,1047.8,57,1519,852.5,24.85,48,1.4857
5,0.5,862.5,-200,3.0038,652.25,42,1055.3,54,1504,815.75,25.925,45.15,1.4889
6,0.7,955.75,-200,5.4106,783.75,57,927.5,62,1633.8,933.75,25.275,47.6,1.5108
7,3.4,1384.3,-200,23.496,1390.5,228,552,102,2315.8,1547.8,24.725,49.475,1.5201
8,5.7,1501.5,-200,33.512,1631.3,350,458.75,140,2622.3,1858,27.1,43.1,1.5224
9,3.2,1218.5,-200,15.468,1163.3,232,641.75,121,1962.8,1409.5,28.3,39.75,1.5053
10,2.7,1236.8,-200,15.252,1156.5,206,663,132,1967.5,1333.8,32.45,32.275,1.5484
11,2.1,1180.8,-200,12.816,1077.5,159,706,122,1869.8,1139.8,35.4,27.825,1.5733
12,2.8,1251.3,-200,15.18,1154.3,184,681.5,148,1955,1110.5,35.55,27.425,1.5635
13,2.5,1213.8,-200,15.686,1170,136,681.25,133,1963.3,1053.5,37.825,24.35,1.5722
14,2.1,1165.8,-200,12.345,1061.5,124,726,130,1824.8,924.25,37.2,25.5,1.5914
15,2.5,1225.8,-200,15.26,1156.8,133,682.5,141,1912.3,1040.5,37.225,25.625,1.6014
16,2.7,1265.3,-200,17.644,1229,156,635.75,172,2040.3,1281.5,38,25.025,1.6312
17,3.7,1317.3,-200,21.525,1338.3,200,593,198,2132,1362.3,37.05,26.875,1.6635
18,3.7,1371.5,-200,23.161,1381.8,202,567.75,181,2267.5,1440.5,36.95,27.775,1.7099
19,4.6,1443,-200,25.551,1443,286,543.25,202,2331.5,1559,34.7,31.85,1.7325
20,2.6,1200.3,-200,14.29,1126,141,663.5,120,1979.3,1197.8,31.925,38.425,1.7897
21,2.5,1215.5,-200,14.399,1129.5,117,654.5,115,1993.8,1245.5,30.5,42.3,1.8173
22,2.3,1160.3,-200,12.595,1070,110,686.75,112,1928.5,1192,29.3,45.775,1.8362
23,2.2,1193.5,-200,13.659,1105.5,100,667.25,97,1984.5,1194.3,28.25,48.05,1.8144
0,2.5,1198.5,-200,13.1,1087,112,658.25,100,1954,1251.8,27.35,51.025,1.8287
1,0.9,964.67,-200,6.1411,818.33,35,844,47,1681.3,776.67,26.767,52.367,1.8141
2,0.8,961.25,-200,5.7648,800.75,33,850,44,1683,797.75,25.975,54.85,1.8141
3,0.7,901.25,-200,3.7465,696.5,-200,951.75,-200,1585.5,799.5,26.85,51.875,1.8058
4,0.5,863.5,-200,2.6382,628.75,28,1052,42,1557.5,727.75,26.875,51.775,1.805
5,0.7,951.5,-200,4.5819,742,49,892,57,1656.3,953,24.575,59.15,1.8013
6,0.9,1008.8,-200,7.4221,875,81,797.25,61,1738,1060,26.375,53.125,1.7987
7,2.2,1224.8,-200,15.188,1154.5,178,642.75,106,1991.8,1338.3,27.25,46.425,1.6542
8,2.8,1245,-200,16.744,1202.3,223,628,136,2039.3,1621.5,28.45,40.425,1.5442
9,2.9,1265.3,-200,16.969,1209,290,637.75,157,2014.5,1811.8,30.775,37.05,1.6169
10,2.9,1276.3,-200,18.045,1240.8,274,641.5,171,2024.3,1784.3,34.225,30.675,1.6252
11,3,1232.3,-200,16.093,1182.5,278,675.25,190,1920.3,1508.5,36.975,26.525,1.6352
12,2.5,1192.8,-200,13.401,1097,152,698,155,1831.5,1138.5,36.6,27.75,1.676
13,2.3,1161.8,-200,14.012,1117,118,700,139,1856.5,1044,36.875,26.875,1.6477
14,2.1,1126,-200,13.401,1097,141,722.5,152,1810.3,1015.3,39.275,22.225,1.552
15,1.9,1089,-200,10.421,993.25,131,800.5,143,1675,824.5,38.5,22.425,1.5018
16,2.3,1134,-200,12.668,1072.5,171,746.5,168,1764.8,1022.3,39.725,20.4,1.4594
17,4.2,1388.3,-200,24.544,1417.5,287,567.5,226,2249.8,1913.3,38.775,24.175,1.6433
18,4.9,1505.5,-200,27.823,1499,267,505.75,207,2485,2042.5,33.55,38,1.939
19,4.9,1351.8,-200,23.286,1385,280,562.5,197,2205,1661.3,34.025,32.925,1.7251
20,3.5,1216.5,-200,17.567,1226.8,224,641,158,2039.8,1403.8,31.9,33.675,1.5663
21,2.5,1148.5,-200,14.485,1132.3,137,687.75,124,1935.5,1233,30.2,37.575,1.587
22,2.5,1156,-200,14.376,1128.8,118,688.25,110,1941,1180.5,28.925,41,1.6096
23,2.6,1179.8,-200,14.151,1121.5,128,678.25,112,1921.3,1271.8,27.775,45.2,1.6604
0,2.3,1109,-200,12.883,1079.8,111,696,102,1874,1189.5,27.075,47.35,1.6701
1,1.5,1031.5,-200,9.91,974.25,66,763,77,1799.5,982.25,26.2,49.4,1.6555
2,0.9,893,-200,5.0661,766.75,36,917.5,50,1606.5,805.25,26.875,49.325,1.7196
3,0.6,848.25,-200,2.834,641.5,-200,1079,-200,1536.3,654.25,26.25,50.75,1.7058
4,0.6,850.25,-200,3.1983,664.25,31,1038.3,40,1568,726.75,24.85,54.625,1.6908
5,0.8,937.75,-200,5.3798,782.25,75,878.5,66,1685.3,1000.8,23.425,58.55,1.6651
6,0.9,947.75,-200,6.3578,828.25,66,858.25,60,1710.8,993.5,24.375,55.175,1.6604
7,2.4,1225,-200,17.12,1213.5,154,625.25,85,2090,1322,25.1,54.3,1.7057
8,3.9,1379.5,-200,22.309,1359.3,239,537.75,120,2336.5,1617,26.6,51.2,1.7565
9,2.9,1275.5,-200,14.65,1137.5,246,628,134,2020.5,1429.8,28.2,47.15,1.7752
10,2.7,1246,-200,13.28,1093,261,667,149,1941.8,1356.8,31.575,39.35,1.7969
11,2,1140.5,-200,10.489,995.75,179,767,125,1804.8,994,34.2,31.825,1.6837
12,2.4,1199,-200,14.22,1123.8,159,679.75,132,1939.8,1054,36.6,27.075,1.6352
13,2,1156.3,-200,12.171,1055.5,111,709.5,114,1841.8,944.75,37.575,26.925,1.715
14,1.8,1157.5,-200,10.144,983,101,750.75,110,1803.3,807.75,38.075,26.3,1.7213
15,1.9,1162.8,-200,11.681,1038.5,118,723.25,121,1813.8,887.75,37.85,26.9,1.7392
16,1.8,1077.8,-200,10.853,1009,120,766.5,127,1730,786.5,37.8,22.725,1.4653
17,2.9,1243.8,-200,17.297,1218.8,177,651,157,1948.8,1077,36.9,24.65,1.5134
18,3.3,1236,-200,17.985,1239,186,637,169,1985.5,1106,34.475,28.5,1.531
19,4.4,1363.5,-200,22.923,1375.5,235,579.5,179,2168,1356,32.525,30.875,1.4875
20,3.4,1192.5,-200,16.545,1196.3,195,675.25,149,1888,1151.8,30.925,30.4,1.338
21,1.9,1078,-200,10.184,984.5,106,777.5,111,1696.8,924.75,28.7,34.725,1.3457
22,2.1,1140.3,-200,11.589,1035.3,107,725.75,112,1778.5,1059,27.675,39.35,1.4372
23,2.5,1238.8,-200,14.314,1126.8,134,648.25,120,1929.5,1201.3,26.8,45.075,1.5645
0,2.3,1171.3,-200,13.265,1092.5,117,668.75,105,1861.5,1205.3,26.125,45.3,1.5115
1,1.7,1065.3,-200,9.9833,977,83,735.5,90,1732.8,1102.8,25.875,46.15,1.5174
2,1.5,1023.8,-200,7.5875,882,77,790.75,87,1662,1072,25.3,47.6,1.513
3,0.8,872.75,-200,3.4445,679,-200,1010.3,-200,1501.3,713.25,26.625,43,1.4773
4,-200,874,-200,3.2602,668,37,1043,54,1513,736.5,25.325,47.2,1.5025
5,0.5,886.5,-200,2.9164,646.75,50,1046.3,61,1500.3,740.25,25.15,47.975,1.5115
6,0.8,992.5,-200,5.6335,794.5,60,887.75,63,1628.8,769.75,24.825,50.65,1.5654
7,2.6,1299.3,-200,17.491,1224.5,179,619.5,102,2077.3,1327,25.675,49.7,1.615
8,4.9,1529,-200,28.958,1526.3,300,476,149,2558.5,1763,27.425,45.55,1.6396
9,2.9,1320,-200,16.994,1209.8,263,594.5,147,2051.5,1476.5,29.35,39.975,1.6082
10,2.8,1225.8,-200,15.629,1168.3,265,650,158,1952,1310.5,33.625,28.675,1.4693
11,1.8,1104.8,-200,10.05,979.5,164,777.25,112,1744.5,979.5,34.625,27.675,1.4991
12,1.8,1159.5,-200,11.71,1039.5,122,720.25,108,1809.5,961,35.625,27.175,1.5557
13,1.9,1124.5,-200,12.04,1051,125,729.5,120,1771.3,922.5,36.95,23.25,1.4313
14,1.7,1099.3,-200,11.012,1014.8,125,763,117,1731.5,838.75,38.775,20.65,1.4036
15,1.7,1123.8,-200,11.194,1021.3,115,745.25,119,1734.5,827.25,38.15,22.625,1.4868
16,1.9,1105,-200,10.478,995.33,162,777.67,149,1681.3,821.33,37.067,22.967,1.4229
17,2.1,1034.8,-200,11.796,1042.5,149,804.25,174,1646.5,748.75,34.8,19.275,1.0543
18,2.4,1064.8,-200,13.796,1110,161,756.5,163,1691,870.5,33.575,20.725,1.059
19,3,1050.5,-200,17.339,1220,201,739,161,1729,1076.8,31.375,18.55,0.83757
20,2.8,1073.3,-200,14.22,1123.8,209,751.75,154,1688.3,1175,29.475,23.75,0.96232
21,1.9,1007.8,-200,10.722,1004.3,133,816.5,124,1588.3,1124.5,27.375,27.125,0.97357
22,2.1,1089.8,-200,12.691,1073.3,133,745.25,122,1693,1124.3,26.075,31.075,1.0338
23,1.8,1047.8,-200,10.137,982.75,134,780.25,119,1642.5,1063.8,25.5,34,1.0935
0,2.5,1130.5,-200,13.092,1086.8,164,704.75,131,1737.5,1239.8,24,37.8,1.1125
1,1.1,952.75,-200,7.3986,874,72,854.25,84,1528.3,898.5,24.225,37.275,1.1118
2,0.7,896.5,-200,4.6443,745.25,50,967.5,77,1460.5,807,23.45,40.625,1.1571
3,0.7,899.5,-200,4.7265,749.5,-200,932,-200,1494.3,817,21.75,46.625,1.1991
4,0.4,827.75,-200,2.7874,638.5,27,1077.3,41,1370.8,573,22.575,43.025,1.1629
5,0.7,892.25,-200,4.5246,739,74,964.25,68,1478.5,768,20.175,50.675,1.1844
6,0.7,914.25,-200,5.9294,808.5,69,912.25,69,1529.8,807.25,20.5,49.325,1.176
7,1.8,1096.3,-200,11.068,1016.8,162,721.75,101,1743.3,1204,21.4,48,1.2086
8,2.3,1172.8,-200,14.423,1130.3,208,647.75,120,1885,1401,23.225,43.925,1.2344
9,1.9,1125.3,-200,11.054,1016.3,168,712.25,124,1725,1256,25.3,40.65,1.2921
10,1.7,1078.5,-200,9.95,975.75,139,781,113,1668.8,998.5,29.875,31.075,1.2883
11,1.3,973.75,-200,8.7504,929.5,104,872,97,1535.5,712.25,33.875,21.3,1.1067
12,1.5,977.25,-200,9.8768,973,99,864.75,94,1550.3,712.25,36.25,15.975,0.94648
13,1.3,911.75,-200,7.3634,872.5,89,946,86,1436,613.5,36.625,15.175,0.91775
14,0.8,896,-200,6.1176,817.25,57,991.75,70,1426,553.75,37.425,15.825,0.99977
15,0.8,896.25,-200,6.2208,822,64,1002.3,70,1390.8,721.5,37.925,14.975,0.97214
16,1.1,956.25,-200,7.1133,861.75,65,929.75,82,1479.3,636,38.025,16.75,1.0933
17,1.2,969.75,-200,8.0198,900,79,909,93,1523.8,663.5,36.95,17.525,1.0789
18,1.2,929.25,-200,7.2699,868.5,80,942,89,1454.3,624,35.25,17.05,0.95608
19,1.4,947.25,-200,8.656,925.75,81,904.75,90,1484.3,659,31.85,20.4,0.94617
20,1.1,1003,-200,7.5401,880,59,863.5,67,1537.3,694.75,29.15,29.65,1.1792
21,1.5,1045,-200,9.017,940,90,821.75,94,1657.8,919.75,27.45,33.35,1.2022
22,2,1125,-200,11.582,1035,122,727.5,109,1726.3,1149.5,26.675,35.75,1.2318
23,1.9,1137.8,-200,10.198,985,120,742.25,103,1710,1140.8,25.175,42.7,1.3473
0,2.2,1217,-200,12.287,1059.5,126,659.5,101,1840,1227.3,23.975,51.9,1.5252
1,1.1,983.25,-200,6.4184,831,68,846.75,71,1584.5,887,24.5,44.45,1.3476
2,1.1,1006.5,-200,7.1712,864.25,65,816,71,1638.8,987.25,22.6,51,1.3805
3,0.8,957.25,-200,6.0852,815.75,-200,845.5,-200,1612.8,902.75,22.15,52.725,1.3891
4,0.6,913.5,-200,4.2614,725,38,948.75,49,1550.3,779.75,21.15,56.825,1.4094
5,0.6,885.5,-200,3.8392,701.75,31,970.75,43,1528,766.5,20.25,59.6,1.3994
6,0.6,898.5,-200,3.9554,708.25,40,971.5,44,1559,779.5,21.3,56.65,1.4178
7,0.6,941.75,-200,4.2151,722.5,36,967.75,42,1573,698,23.05,54.575,1.5177
8,1.1,1021.8,-200,6.1176,817.25,64,835,69,1669.3,821,23.75,54.25,1.5731
9,1,1009.3,-200,5.9508,809.5,56,859,65,1633.5,772.25,25.375,49.275,1.5732
10,1,1024.5,-200,5.9294,808.5,56,877,68,1605.5,690.25,29.65,37.725,1.544
11,1,976.5,-200,5.4004,783.25,43,939,58,1543,585.75,33.925,26.225,1.3664
12,0.8,935.75,-200,4.8631,756.5,40,1007.3,52,1458.5,523,35.8,22.375,1.2933
13,0.7,883.75,-200,3.8615,703,34,1075.8,46,1393.5,487.5,37.9,18.85,1.222
14,0.4,808.75,-200,3.1901,663.75,28,1185.3,40,1270,427.25,38.525,14.825,0.99419
15,0.5,851.5,-200,4.1323,718,32,1109.3,47,1306.8,467.75,39.35,14.475,1.0149
16,0.6,871.75,-200,3.9509,708,39,1106.3,56,1330.5,488.5,38.85,15.55,1.0613
17,0.7,839.25,-200,4.7751,752,52,1102.3,64,1297.8,514.5,37.85,12.7,0.8211
18,0.9,853.75,-200,5.4879,787.5,60,1063.8,71,1310.3,561.75,35.775,13.425,0.77491
19,1.6,971.25,-200,9.0553,941.5,104,899.5,103,1540.5,775.5,32.25,19.7,0.93454
20,1.6,984.5,-200,9.1194,944,102,866.25,97,1541,832.75,30.1,23.5,0.98686
21,1.7,1027.3,-200,10.077,980.5,120,816.75,108,1630.8,1022.5,28.2,28.7,1.0806
22,1.3,1012,-200,7.4339,875.5,89,853.25,87,1580,966.75,26.025,35.7,1.1842
23,1.9,1086,-200,9.8635,972.5,121,765.75,104,1656,1089.3,25.3,39.175,1.2452
0,1.5,1024.5,-200,8.9851,938.75,107,789.5,93,1635.3,1102.5,24.65,38.725,1.1845
1,0.6,847.5,-200,3.6678,692,41,1033.8,55,1411.8,733.5,25.525,35.7,1.1499
2,0.4,838.5,-200,2.9919,651.5,34,1074.8,49,1404.8,671,22.45,43.2,1.1589
3,0.3,814.25,-200,2.474,617.75,-200,1096.5,-200,1400,696,21.625,46.075,1.1761
4,-200,815.5,-200,2.5667,624,41,1072.5,56,1422,728.5,19.725,51.4,1.1688
5,0.4,799.25,-200,2.4008,612.75,38,1120.3,43,1387.3,640.75,21.625,45.7,1.1665
6,0.7,879,-200,5.5813,792,59,905.5,57,1521,825,21.05,47.275,1.1654
7,2,1103.5,-200,14.259,1125,165,697.25,80,1814.8,1179.3,21.625,44.15,1.1269
8,3.9,1343.7,-200,27.685,1495.7,287,518.67,134,2311.3,1651.3,23.733,37.933,1.0988
9,3.6,1225.8,-200,19.123,1271.8,317,631.5,157,1900.8,1473.5,26,30.05,0.99532
10,3.2,1157.3,-200,15.881,1176,330,690.75,175,1779.3,1370.3,30.575,23.2,1.001
11,2.2,1059,-200,12.309,1060.3,204,798,147,1637.5,1140.5,34.075,19.125,1.0048
12,2.2,1075.8,-200,12.2,1056.5,189,778.25,140,1633,1075.5,36.175,18.025,1.0636
13,2.1,1066,-200,11.738,1040.5,165,783,137,1641.3,1035.5,37.425,17.275,1.0914
14,1.8,1048.8,-200,10.434,993.75,139,813.25,123,1579.8,880.5,39.55,15.55,1.102
15,2,1096.8,-200,12.705,1073.8,156,775.75,138,1671,959.75,40.4,14.875,1.1033
16,1.8,1086.8,-200,11.089,1017.5,130,790.5,132,1623.8,883.25,40.075,16.05,1.1699
17,3,1269,-200,19.036,1269.3,173,632.75,174,1941.5,1220.8,39.325,18.925,1.3251
18,4.3,1327.8,-200,24.057,1405,302,583.5,203,2072,1518,37.25,19.875,1.2437
19,3.5,1199.5,-200,19.071,1270.3,239,653.75,176,1906,1264,33.625,22.925,1.1747
20,2.5,1097.5,-200,13.644,1105,139,731.75,125,1767.8,1060.8,30.65,28.85,1.2501
21,1.8,1057.5,-200,10.708,1003.8,92,776,98,1683.5,947.25,28.775,32.825,1.2776
22,1.9,1081.3,-200,11.285,1024.5,104,738,103,1757.3,1059.3,27.35,36.85,1.3207
23,1.9,1061.5,-200,9.5734,961.5,108,775.5,104,1674.3,1030.3,26.15,39.65,1.3249
0,1.9,1078,-200,9.8105,970.5,107,752.25,105,1694.3,1064.5,25.35,42.975,1.37
1,0.9,917.25,-200,4.9419,760.5,55,930.5,75,1497,893.25,25.85,41,1.3461
2,0.7,881,-200,4.1369,718.25,43,965,60,1509.8,836.5,23.3,48.45,1.3677
3,0.6,864.75,-200,3.3142,671.25,-200,1011.8,-200,1476.5,806.75,23.45,47.775,1.3607
4,0.4,828.5,-200,2.2397,601.5,23,1123,36,1409.8,595.75,23.525,46.7,1.3361
5,0.7,913.25,-200,4.6059,743.25,65,931.25,66,1539.8,884.25,21.85,52.325,1.3539
6,1.6,1077,-200,10.198,985,165,742.25,97,1780,1169.8,21.775,52.525,1.3529
7,3.8,1337.3,-200,23.324,1386,274,565,115,2195.8,1596.3,22.925,49.075,1.3546
8,5.1,1467.3,-200,31.048,1575.3,369,471.5,145,2460,1872.5,24.875,43.3,1.3422
9,3.4,1257.3,-200,17.567,1226.8,308,611.25,162,1953.8,1607.8,26.65,39.4,1.3556
10,2.6,1227,-200,14.259,1125,227,674.75,147,1835,1470.3,30.5,32.9,1.4135
11,2.2,1187.8,-200,13.72,1107.5,178,692.75,132,1817.8,1274.5,34.2,27.225,1.4404
12,3.4,1300.8,-200,19.264,1275.8,267,630.75,179,1953,1407,38.15,20.85,1.3701
13,3.4,1200.5,-200,19.326,1277.5,278,657.25,174,1892,1301.8,39.575,16.95,1.2028
14,1.8,1057.8,-200,11.32,1025.8,165,794,132,1622.3,930.5,39.9,15.8,1.141
15,2,1036.8,-200,12.75,1075.3,172,789.25,151,1603.5,917,40.2,13.9,1.02
16,2.4,1055.3,-200,15.268,1157,216,762.25,168,1673.5,985,39.575,13.15,0.93318
17,3.8,1178.8,-200,22.487,1364,306,661.25,192,1844.5,1264.8,39.475,12.6,0.88936
18,4.4,1298.3,-200,25.035,1430,317,631.75,194,1945.5,2474.8,37.875,13.925,0.90152
19,3.9,1213.3,-200,21.11,1327,251,654,155,1864,2021,34.15,17.9,0.9444
20,4,1233,-200,23.776,1397.8,230,612.75,159,1975,1833.8,32.55,20.6,0.99386
21,2.5,1086,-200,14.87,1144.5,154,736.75,125,1717,1426.3,30.4,23.15,0.98895
22,2.1,1055.5,-200,12.839,1078.3,137,764.5,108,1668,1271.8,28.8,25.125,0.9793
23,2.4,1138,-200,14.345,1127.8,133,681.25,110,1737,1489.5,27.8,29.95,1.1018
0,2.1,1112.3,-200,14.345,1127.8,117,675,99,1770.8,1440,26.925,32.55,1.1381
1,1.6,992.25,-200,9.2223,948,106,772.75,95,1608.8,1271,26.325,33.7,1.1377
2,0.8,895,-200,5.0611,766.5,55,931.25,69,1462.8,985,25.725,33.95,1.1065
3,0.5,842.75,-200,3.0399,654.5,-200,1046.3,-200,1377,825.75,24.775,36.05,1.1109
4,0.4,828.25,-200,2.6004,626.25,27,1073.3,45,1362,754,25.475,34.55,1.1096
5,0.5,893.5,-200,3.9599,708.5,46,996.5,53,1431.5,853.25,23.95,37.75,1.1077
6,1.3,1072,-200,9.95,975.75,144,739.75,88,1672.5,1339.8,23.925,39.325,1.1522
7,4.1,1425,-200,27.288,1486,392,512,136,2305,1869,24.75,38.375,1.1808
8,4.1,1428,-200,27.874,1500.3,358,496.25,141,2275.3,2020.8,26.95,34.375,1.2036
9,4,1358.8,-200,24.456,1415.3,381,571.5,189,2080.5,1902.3,29.575,28.725,1.1706
10,2.2,1181.5,-200,14.166,1122,261,729.5,166,1707.3,1526.8,34.575,21.1,1.1398
11,2,1117,-200,11.86,1044.8,207,760.75,154,1622.5,1260.3,38.25,16.975,1.1216
